smiles,substructures
COc1cc(C=C(C#N)C(=O)NCCOCCOCCC(=O)NC(C(=O)N2CC(O)CC2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)ccc1OCc1ccc(C(F)(F)F)cc1C(F)(F)F,[*:1]NC(=O)C(C#N)=Cc1ccc(OCc2ccc(C(F)(F)F)cc2C(F)(F)F)c(OC)c1.[*:2]CC(=O)NC(C(=O)N1CC(O)CC1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C.[*:2]COCCOCC[*:1]
COc1cc(C=C(C#N)C(=O)NCCOCCOCCOCCC(=O)NC(C(=O)N2CC(O)CC2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)ccc1OCc1ccc(C(F)(F)F)cc1C(F)(F)F,[*:1]NC(=O)C(C#N)=Cc1ccc(OCc2ccc(C(F)(F)F)cc2C(F)(F)F)c(OC)c1.[*:2]CC(=O)NC(C(=O)N1CC(O)CC1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C.[*:2]COCCOCCOCC[*:1]
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(CC(=O)NCCOCCOCC(=O)NCCOCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C1,[*:1]N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.[*:2]c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]OCCOCCNC(=O)COCCOCCNC(=O)C[*:1]
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(CC(=O)NCCOCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C1,[*:1]N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.[*:2]c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]OCCOCCNC(=O)C[*:1]
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(CC(=O)NCCOCCOCC(=O)NCCOCCOCC(=O)NCCOCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C1,[*:1]N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.[*:2]c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]OCCOCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)C[*:1]
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCCCOCCCOc2ccc(NC(=O)CC3N=C(c4ccc(Cl)cc4)c4c(sc(C)c4C)-n4c(C)nnc43)cc2)C(C)(C)C)cc1,[*:2]CC(=O)NC(C(=O)N1CC(O)CC1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C.[*:2]OCCCCOCCC[*:1].[*:1]Oc1ccc(NC(=O)CC2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)cc1
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn(C2CCCN(C(=O)COCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N,[*:1]CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCO[*:1]
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn(C2CCCN(C(=O)COCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N,[*:1]CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCOCCO[*:1]
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn(C2CCCN(C(=O)COCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N,[*:1]CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCOCCOCCOCCO[*:1]
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn(C2CCCN(C(=O)COCCOCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N,[*:1]CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCOCCOCCOCCOCCO[*:1]
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn(C2CCCN(C(=O)COCCOCCOCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N,[*:1]CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCOCCOCCOCCOCCOCCO[*:1]
COc1cc(OC)c(C=CS(=O)(=O)Cc2ccc(OC)c(NCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)c2)c(OC)c1,[*:1]CNc1cc(CS(=O)(=O)C=Cc2c(OC)cc(OC)cc2OC)ccc1OC.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)[*:1]
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)c2cn(CCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)C1,[*:1]N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCOCCOCCn1cc(C(=O)[*:1])nn1
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)c2cn(CCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)C1,[*:1]N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCOCCOCCOCCn1cc(C(=O)[*:1])nn1
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)c2cnnn2CCOCCOCCOCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C1,[*:1]N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCOCCOCCOCCn1nncc1C(=O)[*:1]
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)c2cnnn2CCOCCOCCOCCOCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C1,[*:1]N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCOCCOCCOCCOCCn1nncc1C(=O)[*:1]
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)c2cn(CCCCCCCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)C1,[*:1]N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCCCCCCCCCCn1cc(C(=O)[*:1])nn1
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)CCCc2cn(CCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)C1,[*:1]N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCCCCn1cc(CCCC(=O)[*:1])nn1
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)c2cn(CCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)C1,[*:1]N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCCCCn1cc(C(=O)[*:1])nn1
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)CCCCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C1,[*:1]N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCCCCCCC(=O)[*:1]
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCN(CCCCCCOCCOCC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)COCCOCCCCCC[*:1].[*:1]N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCN(CCCOCCCOCCC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)CCOCCCOCCC[*:1].[*:1]N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCN(CCOCCOCC(=O)Nc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,[*:1]N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1.[*:2]c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]NC(=O)COCCOCC[*:1]
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCN(CCCCOCCCCOCC(=O)Nc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,[*:1]N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1.[*:2]c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]NC(=O)COCCCCOCCCC[*:1]
COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCOCCCOCCC(=O)NCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,[*:2]c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]OCCNC(=O)CCOCCCOCCC[*:1].[*:1]Oc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2cc1OC
O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCOc4c(O)cc(O)c5c(=O)cc(-c6ccccc6)oc45)c3C2=O)C(=O)N1,[*:1]COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)CCCC[*:1]
O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCCOc4c(O)cc(O)c5c(=O)cc(-c6ccccc6)oc45)c3C2=O)C(=O)N1,[*:1]COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)CCCCC[*:1]
O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCCCOc4c(O)cc(O)c5c(=O)cc(-c6ccccc6)oc45)c3C2=O)C(=O)N1,[*:1]COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)CCCCCC[*:1]
O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCCCCCOc4c(O)cc(O)c5c(=O)cc(-c6ccccc6)oc45)c3C2=O)C(=O)N1,[*:1]COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)CCCCCCCC[*:1]
O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCn4cc(COc5c(O)cc(O)c6c(=O)cc(-c7ccccc7)oc56)nn4)c3C2=O)C(=O)N1,[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)CCCCCn1cc([*:1])nn1.[*:1]COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12
O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCCn4cc(COc5c(O)cc(O)c6c(=O)cc(-c7ccccc7)oc56)nn4)c3C2=O)C(=O)N1,[*:1]COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)CCCCCCn1cc([*:1])nn1
O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCCCn4cc(COc5c(O)cc(O)c6c(=O)cc(-c7ccccc7)oc56)nn4)c3C2=O)C(=O)N1,[*:1]COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)CCCCCCCn1cc([*:1])nn1
O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCCCCCn4cc(COc5c(O)cc(O)c6c(=O)cc(-c7ccccc7)oc56)nn4)c3C2=O)C(=O)N1,[*:1]COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)CCCCCCCCCn1cc([*:1])nn1
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3C2=O)C(=O)N1,[*:1]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCOCCOCC[*:1]
O=C1CCC(N2C(=O)c3cccc(NCCCOCCOCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3C2=O)C(=O)N1,[*:1]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCCOCCOCCC[*:1]
O=C1CCC(N2C(=O)c3cccc(NCCCOCCCCOCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3C2=O)C(=O)N1,[*:1]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCCOCCCCOCCC[*:1]
O=C1CCC(N2C(=O)c3cccc(NCCCOCCOCCOCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3C2=O)C(=O)N1,[*:1]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCCOCCOCCOCCC[*:1]
O=C1CCC(N2C(=O)c3cccc(NCCOCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3C2=O)C(=O)N1,[*:1]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCOCC[*:1]
O=C1CCC(N2C(=O)c3cccc(OCCOCCOCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3C2=O)C(=O)N1,[*:1]c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]OCCOCCOCCO[*:1]
O=C1CCC(N2C(=O)c3ccc(C(=O)NCCOCCOCCNC(=O)c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3C2=O)C(=O)N1,[*:1]c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)NCCOCCOCCNC(=O)[*:1]
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cn3)nc2n(C2CCCC2)c1=O,[*:1]N1CCN(c2ccc(Nc3ncc4c(C)c(C(C)=O)c(=O)n(C5CCCC5)c4n3)nc2)CC1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCCCCNC(=O)C[*:1]
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)c5cn(CCOCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)nn5)CC4)cn3)nc2n(C2CCCC2)c1=O,[*:1]N1CCN(c2ccc(Nc3ncc4c(C)c(C(C)=O)c(=O)n(C5CCCC5)c4n3)nc2)CC1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCOCCn1cc(C(=O)[*:1])nn1
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)Cc5cn(CCOCCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)nn5)CC4)cn3)nc2n(C2CCCC2)c1=O,[*:1]N1CCN(c2ccc(Nc3ncc4c(C)c(C(C)=O)c(=O)n(C5CCCC5)c4n3)nc2)CC1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCOCCn1cc(CC(=O)[*:1])nn1
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCc5cn(CCNc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)nn5)CC4)cn3)nc2n(C2CCCC2)c1=O,[*:1]N1CCN(c2ccc(Nc3ncc4c(C)c(C(C)=O)c(=O)n(C5CCCC5)c4n3)nc2)CC1.[*:2]Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]CCn1cc(CCCC(=O)[*:1])nn1
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(Cc5cn(CCCCC#Cc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)nn5)CC4)cn3)nc2n(C2CCCC2)c1=O,[*:1]N1CCN(c2ccc(Nc3ncc4c(C)c(C(C)=O)c(=O)n(C5CCCC5)c4n3)nc2)CC1.[*:2]c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C#CCCCCn1cc(C[*:1])nn1
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(Cc5cn(CCCCCC#Cc6cccc7c6C(=O)N(C6CCC(=O)NC6=O)C7=O)nn5)CC4)cn3)nc2n(C2CCCC2)c1=O,[*:1]N1CCN(c2ccc(Nc3ncc4c(C)c(C(C)=O)c(=O)n(C5CCCC5)c4n3)nc2)CC1.[*:2]c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.[*:2]C#CCCCCCn1cc(C[*:1])nn1
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCOCCOCCOCCOCCOCCC(=O)N2CCCC(n3nc(-c4ccc(Oc5ccc(F)cc5F)cc4)c(C(N)=O)c3N)C2)C(C)(C)C)cc1,[*:1]CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1.[*:2]CC(=O)NC(C(=O)N1CC(O)CC1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C.[*:2]COCCOCCOCCOCCOCCOC[*:1]
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(Cc5cn(CCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc6ccccc6)nn5)CC4)cn3)nc2n(C2CCCC2)c1=O,[*:1]N1CCN(c2ccc(Nc3ncc4c(C)c(C(C)=O)c(=O)n(C5CCCC5)c4n3)nc2)CC1.[*:2]CNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc1ccccc1.[*:2]COCCn1cc(C[*:1])nn1
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(Cc5cn(CCOCCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc6ccccc6)nn5)CC4)cn3)nc2n(C2CCCC2)c1=O,[*:1]N1CCN(c2ccc(Nc3ncc4c(C)c(C(C)=O)c(=O)n(C5CCCC5)c4n3)nc2)CC1.[*:2]CNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc1ccccc1.[*:2]COCCOCCn1cc(C[*:1])nn1
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(Cc5cn(CCOCCOCCOCCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc6ccccc6)nn5)CC4)cn3)nc2n(C2CCCC2)c1=O,[*:1]N1CCN(c2ccc(Nc3ncc4c(C)c(C(C)=O)c(=O)n(C5CCCC5)c4n3)nc2)CC1.[*:2]CNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc1ccccc1.[*:2]COCCOCCOCCOCCn1cc(C[*:1])nn1
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCOCCNC(=O)CCc2ccc(S(=O)(=O)Nc3cc(C)c(=O)n(C)c3Nc3ccc(I)cc3F)cc2)C(C)(C)C)cc1,[*:2]CC(=O)NC(C(=O)N1CC(O)CC1C(=O)NC(C)c1ccc(-c2scnc2C)cc1)C(C)(C)C.[*:2]OCCOCCOCCOCCNC(=O)CC[*:1].[*:1]c1ccc(S(=O)(=O)Nc2cc(C)c(=O)n(C)c2Nc2ccc(I)cc2F)cc1
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCOCCNC(=O)COc2ccc(S(=O)(=O)Nc3cc(C)c(=O)n(C)c3Nc3ccc(I)cc3F)cc2)C(C)(C)C)cc1,[*:2]CC(=O)NC(C(=O)N1CC(O)CC1C(=O)NC(C)c1ccc(-c2scnc2C)cc1)C(C)(C)C.[*:2]OCCOCCOCCOCCNC(=O)CO[*:1].[*:1]c1ccc(S(=O)(=O)Nc2cc(C)c(=O)n(C)c2Nc2ccc(I)cc2F)cc1
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCNC(=O)c2ccc(S(=O)(=O)Nc3cc(C)c(=O)n(C)c3Nc3ccc(I)cc3F)cc2)C(C)(C)C)cc1,[*:2]CC(=O)NC(C(=O)N1CC(O)CC1C(=O)NC(C)c1ccc(-c2scnc2C)cc1)C(C)(C)C.[*:2]OCCOCCOCCNC(=O)[*:1].[*:1]c1ccc(S(=O)(=O)Nc2cc(C)c(=O)n(C)c2Nc2ccc(I)cc2F)cc1
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCOCCNC(=O)c2ccc(S(=O)(=O)Nc3cc(C)c(=O)n(C)c3Nc3ccc(I)cc3F)cc2)C(C)(C)C)cc1,[*:2]CC(=O)NC(C(=O)N1CC(O)CC1C(=O)NC(C)c1ccc(-c2scnc2C)cc1)C(C)(C)C.[*:2]OCCOCCOCCOCCNC(=O)[*:1].[*:1]c1ccc(S(=O)(=O)Nc2cc(C)c(=O)n(C)c2Nc2ccc(I)cc2F)cc1
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCNCc2ccc(S(=O)(=O)Nc3cc(C)c(=O)n(C)c3Nc3ccc(I)cc3F)cc2)C(C)(C)C)cc1,[*:2]CC(=O)NC(C(=O)N1CC(O)CC1C(=O)NC(C)c1ccc(-c2scnc2C)cc1)C(C)(C)C.[*:2]OCCOCCOCCNC[*:1].[*:1]c1ccc(S(=O)(=O)Nc2cc(C)c(=O)n(C)c2Nc2ccc(I)cc2F)cc1
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCOCCNC(=O)Cc2ccc(S(=O)(=O)Nc3cc(C)c(=O)n(C)c3Nc3ccc(I)cc3F)cc2)C(C)(C)C)cc1,[*:2]CC(=O)NC(C(=O)N1CC(O)CC1C(=O)NC(C)c1ccc(-c2scnc2C)cc1)C(C)(C)C.[*:2]OCCOCCOCCOCCNC(=O)C[*:1].[*:1]c1ccc(S(=O)(=O)Nc2cc(C)c(=O)n(C)c2Nc2ccc(I)cc2F)cc1
Cc1cc(NS(=O)(=O)c2ccc(C(=O)NCCOCCOCCOCC(=O)Nc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)cc2)c(Nc2ccc(I)cc2F)n(C)c1=O,[*:1]c1ccc(S(=O)(=O)Nc2cc(C)c(=O)n(C)c2Nc2ccc(I)cc2F)cc1.[*:2]Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)COCCOCCOCCNC(=O)[*:1]
Cc1cc(NS(=O)(=O)c2ccc(C(=O)NCCOCCOCCOCCOCC(=O)Nc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)cc2)c(Nc2ccc(I)cc2F)n(C)c1=O,[*:2]Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)COCCOCCOCCOCCNC(=O)[*:1].[*:1]c1ccc(S(=O)(=O)Nc2cc(C)c(=O)n(C)c2Nc2ccc(I)cc2F)cc1
Cc1cc(NS(=O)(=O)c2ccc(CNCCOCCOCCOCC(=O)Nc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)cc2)c(Nc2ccc(I)cc2F)n(C)c1=O,[*:2]Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)COCCOCCOCCNC[*:1].[*:1]c1ccc(S(=O)(=O)Nc2cc(C)c(=O)n(C)c2Nc2ccc(I)cc2F)cc1
Cc1cc(NS(=O)(=O)c2ccc(CNCCOCCOCCOCCOCC(=O)Nc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)cc2)c(Nc2ccc(I)cc2F)n(C)c1=O,[*:2]Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O.[*:2]C(=O)COCCOCCOCCOCCNC[*:1].[*:1]c1ccc(S(=O)(=O)Nc2cc(C)c(=O)n(C)c2Nc2ccc(I)cc2F)cc1
